55058.500000,0.032493,0.006731,0.011582,0.002913,0.008689,0.003081,0.011939,0.004596
55059.500000,0.030154,0.006609,0.008859,0.002893,0.011830,0.003055,0.007408,0.004464
55060.500000,0.034402,0.006714,0.009961,0.002912,0.010556,0.003062,0.012577,0.004592
55061.500000,0.029741,0.006853,0.002913,0.002872,0.016207,0.003186,0.006035,0.004655
55062.500000,0.033937,0.007089,0.008680,0.003115,0.019882,0.003366,0.000723,0.004684
55063.500000,0.086665,0.007381,0.033706,0.003730,0.039818,0.003631,0.008592,0.004540
55064.500000,0.077817,0.007338,0.028296,0.003558,0.033124,0.003561,0.012096,0.004627
55065.500000,0.082245,0.008477,0.034435,0.004393,0.036402,0.004121,0.007253,0.005206
55066.500000,0.094340,0.007994,0.035675,0.004058,0.041584,0.003894,0.011358,0.004935
55067.500000,0.089512,0.007793,0.031422,0.003879,0.038754,0.003812,0.013494,0.004817
55068.500000,0.076257,0.007898,0.035521,0.003982,0.035737,0.003804,0.001075,0.004920
55069.500000,0.078246,0.007818,0.031683,0.003894,0.032663,0.003717,0.011154,0.004976
55070.500000,0.072715,0.008132,0.032116,0.003980,0.025053,0.003834,0.014877,0.005236
55073.500000,0.083853,0.010381,0.033828,0.005289,0.042890,0.005067,0.001727,0.006365
55074.500000,0.076660,0.008737,0.028464,0.004616,0.030269,0.004243,0.014440,0.005376
55075.500000,0.060035,0.008740,0.019000,0.004256,0.027621,0.004269,0.008218,0.005525
55076.500000,0.057092,0.008452,0.026636,0.004463,0.021693,0.004135,0.007318,0.005151
55077.500000,0.054802,0.008486,0.027044,0.004301,0.017235,0.003982,0.010565,0.005458
55078.500000,0.056523,0.008398,0.026054,0.004272,0.024116,0.004107,0.003953,0.005185
55079.500000,0.054237,0.008778,0.022801,0.004435,0.022739,0.004293,0.006693,0.005442
55080.500000,0.040128,0.008778,0.012954,0.004091,0.023805,0.004376,-0.001211,0.005459
55081.500000,0.054267,0.008963,0.023406,0.004499,0.026041,0.004301,0.000997,0.005623
55082.500000,0.048794,0.009254,0.018143,0.004299,0.019698,0.004272,0.007855,0.006236
55083.500000,0.020190,0.008392,0.012550,0.003763,0.006544,0.003829,0.002587,0.005697
55084.500000,0.025604,0.008161,0.014011,0.003517,0.008403,0.003641,0.002741,0.005653
55085.500000,0.047487,0.008359,0.021815,0.003686,0.012984,0.003681,0.012004,0.005794
55086.500000,0.022913,0.008286,0.012282,0.003443,0.011543,0.003702,-0.001984,0.005763
55087.500000,0.033867,0.008234,0.004939,0.003158,0.018639,0.003789,0.005218,0.005681
55088.500000,0.041707,0.008270,0.018595,0.003578,0.015111,0.003725,0.007790,0.005680
55089.500000,0.040061,0.008313,0.015915,0.003496,0.012421,0.003676,0.009536,0.005778
55090.500000,0.052597,0.008233,0.011581,0.003324,0.015436,0.003615,0.022003,0.005787
55091.500000,0.112113,0.008852,0.024807,0.003765,0.036788,0.004009,0.041443,0.006040
55092.500000,0.014545,0.031494,0.024223,0.013980,0.014357,0.014640,-0.018463,0.022295
55093.500000,0.035505,0.009478,0.016169,0.004090,0.015195,0.004408,0.002236,0.006684
55094.500000,0.039040,0.008835,0.017831,0.003945,0.017076,0.004100,0.003397,0.006190
55095.500000,0.033080,0.009724,0.011619,0.004365,0.015454,0.004507,0.003630,0.006764
55097.500000,0.047490,0.014058,0.007234,0.006158,0.014379,0.006658,0.022666,0.009568
55098.500000,0.039532,0.016873,-0.005265,0.006761,0.020413,0.008562,0.014767,0.010947
55099.500000,0.047654,0.013848,0.012990,0.006751,0.021821,0.006796,0.008752,0.008791
55100.500000,0.013384,0.013484,0.012384,0.006238,0.001049,0.006144,0.003893,0.009199
55101.500000,0.031871,0.013602,0.017025,0.006989,0.011316,0.006654,0.005497,0.008422
55102.500000,0.022829,0.011917,0.005560,0.005484,0.006623,0.005636,0.008928,0.007754
55103.500000,0.040989,0.008884,0.012229,0.004278,0.012234,0.004216,0.014040,0.005644
55104.500000,0.041656,0.008388,0.010237,0.003668,0.014929,0.003871,0.013312,0.005549
55105.500000,0.019989,0.015523,0.014701,0.007969,0.008338,0.007414,-0.002590,0.009404
55106.500000,0.035736,0.010808,0.016421,0.005094,0.011794,0.004981,0.006554,0.006973
55107.500000,0.016757,0.006791,0.008257,0.003246,0.006985,0.003160,0.001177,0.004341
55108.500000,0.033198,0.006900,0.008219,0.003199,0.015195,0.003283,0.005439,0.004368
55109.500000,0.023959,0.006537,0.009387,0.003196,0.011429,0.003191,0.001616,0.004006
55110.500000,0.036170,0.007055,0.015486,0.003678,0.015001,0.003457,0.003032,0.004226
55111.500000,0.049643,0.006811,0.019507,0.003598,0.017066,0.003359,0.011015,0.004052
55112.500000,0.049424,0.007448,0.015396,0.003668,0.024276,0.003839,0.005307,0.004384
55113.500000,0.031131,0.016456,0.022520,0.008605,0.010907,0.007562,-0.001580,0.010661
55114.500000,0.045165,0.008237,0.012155,0.004226,0.023715,0.004279,0.004646,0.004799
55115.500000,0.032890,0.010249,0.023518,0.005888,0.012267,0.004993,-0.001920,0.006017
55116.500000,0.031869,0.007847,0.014929,0.004105,0.010669,0.003839,0.005970,0.004829
55117.500000,0.042659,0.007993,0.024145,0.004429,0.012451,0.003959,0.007854,0.004798
55118.500000,0.044815,0.008212,0.016758,0.004192,0.015381,0.004166,0.010226,0.004981
55119.500000,0.060650,0.008154,0.019522,0.004331,0.019697,0.003970,0.018753,0.005113
55120.500000,0.031986,0.007643,0.006579,0.003708,0.013756,0.003851,0.009154,0.004825
55121.500000,0.033439,0.007876,0.007524,0.003952,0.008328,0.003857,0.016423,0.005029
55122.500000,0.034841,0.007467,0.013399,0.003929,0.015822,0.003730,0.003600,0.004607
55123.500000,0.036276,0.010242,0.014643,0.005183,0.013627,0.004864,0.006790,0.006673
55124.500000,0.039090,0.013543,0.021102,0.006800,0.016067,0.006580,0.000691,0.008578
55125.500000,0.047705,0.007305,0.013349,0.003505,0.021678,0.003614,0.008490,0.004486
55126.500000,0.035616,0.010425,0.011291,0.005119,0.021473,0.005146,0.000278,0.006420
55127.500000,0.039161,0.007096,0.019396,0.003651,0.014982,0.003388,0.005212,0.004431
55128.500000,0.035733,0.007049,0.012089,0.003618,0.011715,0.003375,0.010524,0.004389
55129.500000,0.033996,0.006668,0.014685,0.003387,0.009464,0.003187,0.010107,0.004186
55130.500000,0.029097,0.006779,0.016558,0.003607,0.010697,0.003280,0.001737,0.004124
55131.500000,0.031557,0.007115,0.009636,0.003445,0.011112,0.003435,0.009001,0.004495
55132.500000,0.023794,0.006372,0.010390,0.003105,0.008957,0.003081,0.003852,0.004018
55133.500000,0.029024,0.009843,0.011112,0.004718,0.006818,0.004667,0.011680,0.006382
55134.500000,0.021309,0.006291,0.013694,0.003340,0.006132,0.002987,0.002574,0.003909
55135.500000,0.020880,0.008211,0.005627,0.004024,0.016856,0.004245,-0.004454,0.004871
55136.500000,0.040433,0.009263,0.014127,0.004786,0.017726,0.004572,0.005742,0.005592
55137.500000,0.025449,0.009242,0.009107,0.004696,0.008571,0.004560,0.006509,0.005601
55138.500000,0.034364,0.007140,0.016599,0.003741,0.010474,0.003408,0.007662,0.004430
55139.500000,0.029868,0.006467,0.009468,0.003135,0.010069,0.003121,0.008262,0.004081
55140.500000,0.031501,0.007300,0.010389,0.003570,0.014109,0.003617,0.004018,0.004494
55141.500000,0.008063,0.006258,0.008657,0.003186,0.001427,0.003042,-0.001414,0.003848
55142.500000,0.021186,0.006469,0.007543,0.003166,0.008069,0.003097,0.005198,0.004115
55143.500000,0.025633,0.006803,0.008028,0.003327,0.008599,0.003287,0.007979,0.004286
55144.500000,0.013815,0.006645,0.011596,0.003384,0.006088,0.003191,-0.002007,0.004166
55145.500000,0.039272,0.007018,0.018157,0.003610,0.012995,0.003387,0.007206,0.004345
55146.500000,0.012053,0.006731,0.006976,0.003300,0.004816,0.003218,0.000450,0.004287
55147.500000,0.030862,0.007617,0.001747,0.003412,0.016683,0.003711,0.006809,0.004879
55148.500000,0.017059,0.007814,0.002963,0.003476,0.008459,0.003759,0.002925,0.005059
55149.500000,0.021227,0.007838,0.002880,0.003567,0.009254,0.003707,0.005934,0.005136
55150.500000,0.032472,0.007974,0.006021,0.003659,0.020792,0.003966,0.000801,0.004983
55151.500000,0.034653,0.008456,0.010915,0.004028,0.022675,0.004195,-0.001874,0.005281
55152.500000,0.033897,0.008683,0.004927,0.003741,0.009606,0.004049,0.015872,0.005831
55153.500000,0.037769,0.008728,0.006548,0.003989,0.014297,0.004202,0.012845,0.005650
55154.500000,0.031555,0.006789,0.004637,0.003291,0.018077,0.003411,0.004192,0.004170
55155.500000,0.028603,0.006872,0.001503,0.003257,0.015126,0.003399,0.008100,0.004343
55156.500000,0.023598,0.006480,0.007948,0.003248,0.007848,0.003205,0.006098,0.003980
55157.500000,0.033241,0.006682,0.006561,0.003317,0.014996,0.003373,0.007477,0.004031
55158.500000,0.021582,0.006584,0.008669,0.003465,0.007628,0.003282,0.003894,0.003921
55159.500000,0.030080,0.006671,0.005993,0.003215,0.015010,0.003322,0.005345,0.004107
55160.500000,0.026347,0.009778,0.001568,0.004526,0.009722,0.004599,0.011989,0.006427
55161.500000,0.052470,0.019525,0.024097,0.011010,0.022815,0.009286,0.001692,0.012342
55162.500000,0.056924,0.014745,0.013841,0.007060,0.018449,0.007044,0.023658,0.009976
55163.500000,0.005158,0.014481,0.006530,0.006904,0.007795,0.007106,-0.008008,0.009543
55164.500000,0.023567,0.014535,0.006111,0.006579,0.014672,0.007302,0.000400,0.009423
55165.500000,0.035248,0.015259,0.002983,0.006391,0.022263,0.007966,0.003524,0.009605
55166.500000,0.041121,0.012953,0.005570,0.005572,0.023171,0.006831,0.005101,0.007967
55167.500000,0.019618,0.013116,0.003606,0.006068,0.002762,0.006142,0.011385,0.008750
55168.500000,0.044733,0.012401,0.013649,0.006171,0.009626,0.005410,0.019916,0.008445
55169.500000,0.020372,0.011231,0.005795,0.005585,0.007604,0.005277,0.006727,0.007268
55170.500000,0.048078,0.013748,0.007213,0.005721,0.018054,0.006560,0.019124,0.009132
55171.500000,0.037641,0.010026,0.012303,0.005061,0.016273,0.004772,0.006697,0.006240
55172.500000,0.085714,0.013861,0.008784,0.006515,0.024998,0.006332,0.042585,0.009028
55173.500000,0.046247,0.008076,0.004967,0.003420,0.013471,0.003637,0.022645,0.005288
55174.500000,0.020744,0.007584,0.007324,0.003678,0.010954,0.003462,0.000324,0.004720
55175.500000,0.037552,0.007678,0.014087,0.003611,0.019565,0.003605,0.000147,0.004667
55176.500000,0.024352,0.006862,0.004439,0.003257,0.011505,0.003113,0.005800,0.004291
55177.500000,0.023111,0.006731,0.009099,0.003286,0.013646,0.003136,-0.001801,0.004074
55178.500000,0.016895,0.006617,0.006392,0.003209,0.011483,0.003094,-0.002839,0.004001
55179.500000,0.017857,0.007330,0.011982,0.003911,0.003975,0.003256,0.002704,0.004495
55180.500000,0.033179,0.007138,0.014097,0.003597,0.013729,0.003329,0.004266,0.004360
55181.500000,0.024555,0.005950,0.009651,0.003042,0.009576,0.002827,0.004119,0.003634
55182.500000,0.041553,0.006350,0.011973,0.003469,0.013788,0.003011,0.013418,0.003828
55183.500000,0.028710,0.005748,0.009287,0.003168,0.012143,0.002846,0.006547,0.003391
55184.500000,0.035400,0.006067,0.008557,0.003147,0.016720,0.003053,0.007592,0.003666
55185.500000,0.032585,0.006180,0.014528,0.003389,0.011789,0.003012,0.004414,0.003775
55186.500000,0.032528,0.006214,0.010810,0.003368,0.011352,0.003005,0.008692,0.003863
55187.500000,0.026461,0.006334,0.013617,0.003506,0.009442,0.003171,0.003097,0.003787
55188.500000,0.045999,0.007594,0.012624,0.004012,0.019181,0.003765,0.011109,0.004725
55189.500000,0.037741,0.007387,0.012283,0.003653,0.018978,0.003815,0.003615,0.004520
55190.500000,0.043510,0.008484,0.013008,0.004205,0.018944,0.004228,0.008479,0.005406
55191.500000,0.046807,0.019300,0.015801,0.009439,0.017930,0.009036,0.011754,0.013099
55192.500000,0.058955,0.009198,0.015423,0.004333,0.016727,0.004332,0.022972,0.005938
55193.500000,0.028953,0.007089,0.008315,0.003201,0.010007,0.003346,0.009104,0.004613
55194.500000,0.040601,0.007141,0.013291,0.003478,0.014701,0.003410,0.010310,0.004520
55195.500000,0.037239,0.006954,0.013304,0.003412,0.009014,0.003278,0.014042,0.004446
55196.500000,0.035239,0.006765,0.007819,0.003226,0.009541,0.003182,0.016001,0.004387
55197.500000,0.033295,0.006975,0.010408,0.003388,0.012028,0.003366,0.008769,0.004403
55198.500000,0.017774,0.006795,0.011154,0.003355,0.007130,0.003315,-0.000128,0.004235
55199.500000,0.036443,0.006692,0.016237,0.003457,0.015428,0.003277,0.003750,0.004083
