55058.500000,0.035398,0.006119,0.011221,0.002698,0.013246,0.002888,0.009838,0.004071
55059.500000,0.008890,0.005744,0.007143,0.002528,0.001535,0.002603,0.001260,0.003916
55060.500000,0.017224,0.005739,0.007480,0.002396,0.007095,0.002641,0.001397,0.003905
55061.500000,0.009729,0.005626,0.002596,0.002253,0.004202,0.002618,0.001372,0.003838
55062.500000,0.011072,0.005949,0.003465,0.002401,0.002418,0.002680,0.004610,0.004150
55063.500000,0.009253,0.005362,0.001918,0.002246,0.006749,0.002554,-0.000375,0.003598
55064.500000,0.003582,0.005526,0.003359,0.002304,0.001863,0.002526,-0.001465,0.003838
55065.500000,0.015606,0.006353,0.006904,0.002720,0.000683,0.002785,0.008569,0.004520
55066.500000,0.003576,0.005959,0.001908,0.002472,0.000926,0.002674,0.000952,0.004227
55067.500000,0.018752,0.005409,0.006184,0.002265,0.003784,0.002442,0.008438,0.003831
55068.500000,0.011076,0.005743,0.008294,0.002549,0.003316,0.002624,0.000384,0.004013
55069.500000,0.024412,0.005849,0.012261,0.002651,0.008217,0.002682,0.003779,0.004066
55070.500000,0.026063,0.006065,0.007374,0.002643,0.009194,0.002818,0.007682,0.004229
55073.500000,0.038387,0.007671,0.012393,0.003691,0.011977,0.003624,0.012436,0.005173
55074.500000,0.060246,0.011877,0.010892,0.004405,0.017358,0.005328,0.029150,0.008480
55075.500000,0.031205,0.013019,0.005852,0.004856,0.014114,0.005862,0.007472,0.009173
55076.500000,0.048790,0.013582,0.005670,0.004653,0.019117,0.006134,0.018029,0.009680
55077.500000,0.047514,0.012532,0.013479,0.004670,0.011870,0.005482,0.019793,0.009108
55078.500000,0.037703,0.013068,0.015589,0.005514,0.008097,0.005753,0.015526,0.009292
55079.500000,0.034868,0.017440,-0.001932,0.005864,0.011573,0.007560,0.020807,0.012786
55080.500000,0.062709,0.021345,0.027439,0.010019,0.016786,0.009266,0.017541,0.014453
55081.500000,0.115157,0.012155,0.022946,0.004773,0.030079,0.005189,0.053443,0.008619
55082.500000,0.056406,0.008788,0.011808,0.003375,0.019491,0.003891,0.020140,0.006165
55083.500000,0.060137,0.006418,0.012903,0.002886,0.023913,0.003014,0.017790,0.004255
55084.500000,0.027864,0.005782,0.009313,0.002505,0.014364,0.002734,0.001750,0.003841
55085.500000,0.024688,0.005790,0.013183,0.002615,0.009617,0.002648,0.002030,0.003904
55086.500000,0.028075,0.006043,0.008415,0.002559,0.008780,0.002772,0.009261,0.004120
55087.500000,0.030346,0.005894,0.006079,0.002280,0.010182,0.002696,0.011462,0.004099
55088.500000,0.007880,0.005668,0.004489,0.002284,0.002087,0.002535,0.001218,0.003978
55089.500000,0.012171,0.005648,0.006394,0.002413,0.001687,0.002483,0.004753,0.003965
55090.500000,0.015602,0.005835,0.003381,0.002306,0.005723,0.002657,0.004983,0.004060
55091.500000,0.012061,0.005689,0.004323,0.002393,0.001123,0.002521,0.006381,0.003977
55092.500000,0.004593,0.005724,0.004348,0.002350,-0.001393,0.002505,0.002513,0.004055
55093.500000,0.009369,0.005729,0.005450,0.002311,0.002449,0.002587,0.001857,0.004001
55094.500000,0.011418,0.006097,0.003778,0.002373,0.008138,0.002804,-0.002527,0.004226
55095.500000,0.010649,0.006204,0.006428,0.002599,0.004707,0.002794,-0.000176,0.004303
55097.500000,0.001360,0.007196,-0.001604,0.003150,0.003506,0.003368,-0.001244,0.004807
55098.500000,-0.000753,0.005975,0.001466,0.002640,0.002452,0.002849,-0.005302,0.003907
55099.500000,-0.004540,0.005861,0.005796,0.002770,-0.001466,0.002718,-0.007132,0.003849
55100.500000,0.002751,0.005758,0.005909,0.002801,0.000600,0.002660,-0.002134,0.003784
55101.500000,0.013837,0.006515,0.004489,0.002953,0.005526,0.003070,0.003098,0.004296
55102.500000,0.018879,0.006329,0.010155,0.003073,0.002061,0.002899,0.007141,0.004165
55103.500000,0.012364,0.006252,0.006232,0.002795,0.004801,0.002940,0.001204,0.004138
55104.500000,0.030286,0.006970,0.005429,0.002906,0.012626,0.003368,0.009440,0.004596
55105.500000,0.029796,0.010730,0.009687,0.005252,0.008009,0.004962,0.011124,0.006987
55106.500000,0.066729,0.017050,0.001350,0.005095,0.018556,0.007463,0.037971,0.012529
55107.500000,0.048247,0.008881,0.012191,0.004175,0.015070,0.004135,0.016814,0.005812
55108.500000,0.052175,0.009100,0.012291,0.004089,0.017432,0.004334,0.018618,0.005934
55109.500000,0.038082,0.009186,0.007702,0.003932,0.020081,0.004578,0.004972,0.005808
55110.500000,0.074176,0.013264,0.017778,0.005962,0.025206,0.006516,0.025174,0.008411
55111.500000,0.047423,0.010727,0.020402,0.005160,0.024110,0.005302,-0.000551,0.006590
55112.500000,0.014540,0.011158,0.004639,0.004719,0.009818,0.005406,-0.001366,0.007256
55114.500000,-0.024948,0.036540,-0.000114,0.014505,-0.000315,0.018880,-0.023928,0.023737
55115.500000,0.046491,0.013148,0.005386,0.005617,0.021573,0.006278,0.013565,0.009069
55116.500000,0.026078,0.011784,0.011952,0.005679,0.008350,0.005597,0.005156,0.007815
55117.500000,0.027829,0.011701,0.008643,0.005131,0.013131,0.005663,0.003330,0.007824
55118.500000,0.004010,0.011309,0.010915,0.005833,0.005602,0.005291,-0.009319,0.007547
55119.500000,0.010867,0.010011,0.009735,0.005137,0.006221,0.004858,-0.004891,0.006290
55120.500000,-0.004576,0.009652,0.004620,0.004841,-0.001610,0.004531,-0.006409,0.006267
55121.500000,-0.013813,0.009374,-0.007351,0.003560,-0.005250,0.004350,-0.001187,0.006529
55122.500000,0.009846,0.008652,0.003477,0.003765,0.001745,0.004034,0.004906,0.005833
55123.500000,0.009359,0.007368,0.005025,0.003197,0.000104,0.003395,0.005314,0.005004
55124.500000,0.024776,0.006555,0.004711,0.002996,0.005085,0.002884,0.013325,0.004475
55125.500000,0.019166,0.006501,0.000385,0.002692,0.007252,0.003011,0.008641,0.004360
55126.500000,0.004139,0.009078,0.003929,0.003907,0.001607,0.004337,-0.000327,0.005874
55127.500000,0.008897,0.006235,0.001750,0.002652,0.001254,0.002962,0.005448,0.004028
55128.500000,0.015960,0.006042,0.003455,0.002695,0.002468,0.002714,0.008491,0.004013
55129.500000,0.013180,0.005537,0.003610,0.002591,0.000744,0.002556,0.008593,0.003569
55130.500000,-0.001767,0.005090,0.004915,0.002467,0.001560,0.002490,-0.006695,0.003102
55131.500000,0.009433,0.005729,0.002867,0.002709,0.004124,0.002737,0.002272,0.003600
55132.500000,0.007979,0.005398,0.001400,0.002426,0.000309,0.002544,0.005958,0.003469
55133.500000,0.007036,0.007937,-0.000253,0.003502,0.002951,0.003908,0.003163,0.004983
55134.500000,0.019717,0.005468,0.008469,0.002705,0.003121,0.002583,0.008657,0.003462
